id	source	target
5823	B9	A1844
5824	B9	A1949
5825	B9	C347
5826	B9	C348
5827	B9	C349
5828	B9	C355
5829	B9	C356
5830	B9	C358
5831	B9	C377
5832	B10	A30
5833	B10	A550
5834	B10	A590
5835	B10	A1514
5836	B10	A1714
5837	B10	A1757
5838	B10	C595
5839	B10	C639
5840	B10	C640
5841	B10	C644
5842	B10	C647
5843	B10	C649
5844	B10	C651
5845	B12	A2102
5846	B12	C646
5847	B13	A1258
5848	B13	A1647
5849	B13	A2184
5850	B13	C30
5851	B13	C32
5852	B14	A461
5853	B14	A585
5854	B14	A1211
5855	B14	C419
5856	B14	C448
5857	B14	C571
5858	B14	C609
5859	B14	C781
5860	B15	A113
5861	B15	C654
5862	B16	A1217
5863	B16	C917
5864	B17	A1928
5865	B17	C1247
5866	B18	A430
5867	B18	A796
5868	B18	A2176
5869	B18	C900
5870	B18	C904
5871	B18	C1154
5872	B19	A136
5873	B19	C324
5874	B20	A1429
5875	B20	C143
5876	B20	C908
5877	B21	A1034
5878	B21	A2000
5879	B21	C967
5880	B21	C972
5881	B22	A249
5882	B22	A2001
5883	B22	C1158
5884	B22	C1172
5885	B23	A1178
5886	B23	A1510
5887	B23	C344
5888	B23	C366
5889	B23	C418
5890	B23	C448
5891	B24	A555
5892	B24	A705
5893	B24	A870
5894	B24	A1080
5895	B24	A1706
5896	B24	A1946
5897	B24	C281
5898	B24	C1023
5899	B24	C1026
5900	B24	C1033
5901	B24	C1059
5902	B24	C1061
5903	B25	A132
5904	B25	C1183
5905	B26	A70
5906	B26	A681
5907	B26	A968
5908	B26	A1969
5909	B26	A2037
5910	B26	C426
5911	B26	C468
5912	B26	C472
5913	B26	C473
5914	B26	C990
5915	B27	A1060
5916	B27	A1539
5917	B27	C1044a
5918	B27	C1045
5919	B28	A1450
5920	B28	C788
5921	B28	C798
5922	B28	C801
5923	B28	C802
5924	B29	A750
5925	B29	A1713
5926	B29	C1441
5927	B29	C1442
5928	B29	C1443
5929	B30	A1100
5930	B30	C858
5931	B31	A29
5932	B31	A130
5933	B31	A630
5934	B31	A1118
5935	B31	A1596
5936	B31	A1812
5937	B31	A1944
5938	B31	C656
5939	B31	C660
5940	B31	C664
5941	B31	C677
5942	B31	C682
5943	B31	C1297
5944	B32	A2122
5945	B32	C526
5946	B33	A1660
5947	B33	A1765
5948	B33	A1869
5949	B33	C1117
5950	B33	C1140
5951	B33	C1148
5952	B34	A370
5953	B34	C555
5954	B35	A26
5955	B35	A84
5956	B35	A85
5957	B35	A264
5958	B35	A786
5959	B35	A853
5960	B35	A884
5961	B35	A1545
5962	B35	A1622
5963	B35	A1652
5964	B35	A1708
5965	B35	C530
5966	B35	C639
5967	B35	C640
5968	B35	C641
5969	B35	C645
5970	B35	C648
5971	B35	C651a
5972	B36	A1668
5973	B36	A1669
5974	B36	C363
5975	B36	C385
5976	B37	A1029
5977	B37	A1299
5978	B37	A1881
5979	B37	C933
5980	B37	C1365
5981	B37	C1367
5982	B37	C1371
5983	B38	A429
5984	B38	A1764
5985	B38	C1218
5986	B38	C1343
5987	B39	A1160
5988	B39	C1206
5989	B40	A661
5990	B40	C562
5991	B40	C563
5992	B41	A2063
5993	B41	C1000
5994	B42	A411
5995	B42	A835
5996	B42	A1590
5997	B42	A1828
5998	B42	C802
5999	B42	C1192
6000	B42	C1354
6001	B43	A312
6002	B43	C523
6003	B44	A330
6004	B44	A459
6005	B44	A651
6006	B44	A1110
6007	B44	A1807
6008	B44	A1950
6009	B44	A1996
6010	B44	C568
6011	B44	C578
6012	B44	C584
6013	B44	C585
6014	B44	C592a
6015	B44	C598
6016	B44	C600
6017	B44	C621
6018	B45	A388
6019	B45	C1052
6020	B45	C1071
6021	B46	A1588
6022	B46	C67
6023	B47	A262
6024	B47	A353
6025	B47	A354
6026	B47	A543
6027	B47	A658
6028	B47	A769
6029	B47	A970
6030	B47	A1293
6031	B47	A1489
6032	B47	A1587
6033	B47	A1890
6034	B47	A2013
6035	B47	A2018
6036	B47	C104124
6037	B47	C186
6038	B47	C214
6039	B47	C237
6040	B47	C394
6041	B47	C460
6042	B47	C485
6043	B47	C487a
6044	B47	C497
6045	B47	C511
6046	B47	C514
6047	B47	C517
6048	B47	C527
6049	B47	C540
6050	B47	C660
6051	B47	C665
6052	B47	C671
6053	B47	C672
6054	B47	C675
6055	B47	C715
6056	B47	C717
6057	B47	C1020
6058	B48	A52
6059	B48	A1004
6060	B48	C1283
6061	B49	A966
6062	B49	A985
6063	B49	C144
6064	B49	C813
6065	B50	A272
6066	B50	A571
6067	B50	A850
6068	B50	A1816
6069	B50	A2088
6070	B50	C406
6071	B50	C412
6072	B50	C1359
6073	B50	C1374
6074	B50	C1376
6075	B50	C1382
6076	B51	A531
6077	B51	C20
6078	B52	A342
6079	B52	A485
6080	B52	A532
6081	B52	C947
6082	B52	C949
6083	B53	A1705
6084	B53	C702
6085	B53	C712
6086	B54	A1093
6087	B54	A1302
6088	B54	C1436
6089	B55	A503
6090	B55	A1501
6091	B55	A1504
6092	B55	C73
6093	B55	C79
6094	B55	C911
6095	B56	A2008
6096	B56	C1458
6097	B57	A277
6098	B57	A1372
6099	B57	C479
6100	B57	C660
6101	B58	A943
6102	B58	C1080
6103	B59	A1783
6104	B59	C63
6105	B59	C67
6106	B60	A203
6107	B60	C33
6108	B61	A165
6109	B61	A201
6110	B61	A1057
6111	B61	A1438
6112	B61	C253
6113	B61	C254
6114	B61	C823
6115	B61	C905
6116	B61	C969
6117	B62	A438
6118	B62	A2134
6119	B62	C1032
6120	B62	C1197
6121	B62	C1341
6122	B63	A432
6123	B63	A1696
6124	B63	A1762
6125	B63	C1127
6126	B63	C1129
6127	B63	C1180
6128	B63	C1181
6129	B63	C1209
6130	B63	C1236
6131	B64	A1009
6132	B64	C1131
6133	B64	C1132
6134	B64	C1215
6135	B65	A355
6136	B65	C185
6137	B66	A1030
6138	B66	A1031
6139	B66	A1780
6140	B66	A2144
6141	B66	C721
6142	B66	C722
6143	B67	A559
6144	B67	C387
6145	B67	C401
6146	B68	A283
6147	B68	A631
6148	B68	A1156
6149	B68	C923
6150	B68	C926
6151	B68	C1294
6152	B69	A1172
6153	B69	C1168
6154	B70	A179
6155	B70	A392
6156	B70	C28
6157	B70	C43
6158	B71	A976
6159	B71	C1312
6160	B71	C1320
6161	B72	A1120
6162	B72	C340
6163	B73	A235
6164	B73	A1700
6165	B73	A2115
6166	B73	C45
6167	B73	C51
6168	B73	C53
6169	B73	C57
6170	B74	A253
6171	B74	C241
6172	B75	A2053
6173	B75	C735
6174	B76	A58
6175	B76	A1006
6176	B76	A1154
6177	B76	A1309
6178	B76	A1316
6179	B76	A2033
6180	B76	A2055
6181	B76	A1389
6182	B76	A1390
6183	B76	A1421
6184	B76	A1422
6185	B76	A1426
6186	B76	A1430
6187	B76	A1430a
6188	B76	A1432
6189	B76	A1435
6190	B76	C1044
6191	B77	A1209
6192	B77	C1128
6193	B77	C1198
6194	B78	A101
6195	B78	A515
6196	B78	C1119
6197	B78	C1247
6198	B79	A1322
6199	B79	C1038
6200	B80	A1238
6201	B80	C956
6202	B80	C976
6203	B81	A816
6204	B81	A1035
6205	B81	A1932
6206	B81	C1020
6207	B81	C1022
6208	B81	C1364
6209	B81	C1368
6210	B82	A1661
6211	B82	C562
6212	B82	C563
6213	B83	A348
6214	B83	A451
6215	B83	A525
6216	B83	A1542
6217	B83	A1819
6218	B83	C782
6219	B83	C799
6220	B83	C1172
6221	B83	C1302
6222	B83	C1389
6223	B83	C1408
6224	B85	A1377
6225	B85	C1288
6226	B86	A327
6227	B86	C900
6228	B87	A274
6229	B87	A953
6230	B87	A1919
6231	B87	C22
6232	B87	C1455
6233	B87	C1458
6234	B89	A128
6235	B89	A213
6236	B89	A318
6237	B89	A984
6238	B89	A1087
6239	B89	A2175
6240	B89	C1088
6241	B89	C1099
6242	B89	C1103
6243	B89	C1104
6244	B89	C1117
6245	B89	C1145
6246	B89	C1212
6247	B89	C1219
6248	B89	C1247
6249	B90	A876
6250	B90	C147
6251	B91	A2058
6252	B91	C1034
6253	B92	A484
6254	B92	C1215
6255	B93	A798
6256	B93	A888
6257	B93	A1027
6258	B93	A1378
6259	B93	A1688
6260	B93	C1108
6261	B93	C1117
6262	B93	C1173
6263	B93	C1187
6264	B94	A1175
6265	B94	A1439
6266	B94	C1319
6267	B94	C1365
6268	B95	A211
6269	B95	A216
6270	B95	A917
6271	B95	A926
6272	B95	A1583
6273	B95	A1918
6274	B95	A2104
6275	B95	C1114
6276	B95	C1115
6277	B95	C1117
6278	B95	C1119
6279	B95	C1120
6280	B95	C1126
6281	B95	C1129
6282	B95	C1146
6283	B95	C1243
6284	B95	C1244
6285	B96	A2060
6286	B96	C1034
6287	B97	A614
6288	B97	A1847
6289	B97	C65
6290	B97	C89
6291	B97	C91
6292	B98	A1363
6293	B98	A1819
6294	B98	C427
6295	B98	C794
6296	B99	A14
6297	B99	A440
6298	B99	A456
6299	B99	A623
6300	B99	C112
6301	B99	C140
6302	B99	C414
6303	B99	C755
6304	B100	A1516
6305	B100	C1043
6306	B101	A1914
6307	B101	C1192
6308	B102	A1975
6309	B102	C722
6310	B102	C723
6311	B102	C724
6312	B103,	A601
6313	B103,	A969
6314	B103,	A1071
6315	B103,	A1321
6316	B103,	A2124
6317	B103,	A2146
6318	B103,	A2162
6319	B103,	C1357
6320	B103,	C1358
6321	B103,	C1360
6322	B103,	C1365
6323	B103,	C1366
6324	B104	A1159
6325	B104	A1425
6326	B104	A1986
6327	B104	C1393
6328	B104	C1394
6329	B104	C1410
6330	B105	A131
6331	B105	C103
6332	B105	C111
6333	B105	C378
6334	B106	A65
6335	B106	C65
6336	B106	C68
6337	B107	A866
6338	B107	A1509
6339	B107	C1399
6340	B107	C1400
6341	B108	A21
6342	B108	C1050
6343	B109	A1376
6344	B109	C441
6345	B110	A2013
6346	B110	C675
6347	B111	A925
6348	B111	A1037
6349	B111	A1379
6350	B111	A1380
6351	B111	A2002
6352	B111	C124
6353	B111	C140
6354	B111	C151
6355	B111	C152
6356	B111	C157
6357	B111	C158
6358	B111	C161
6359	B111	C166
6360	B111	C168
6361	B111	C169
6362	B111	C436
6363	B111	C437
6364	B111	C439
6365	B112	A64a
6366	B112	A608
6367	B112	A787
6368	B112	A1049
6369	B112	A1401
6370	B112	A1673
6371	B112	A1930
6372	B112	C1084
6373	B112	C1088
6374	B112	C1095
6375	B112	C1108
6376	B112	C1157
6377	B112	C1168
6378	B112	C1176
6379	B112	C1178
6380	B112	C1247
6381	B113	A1303
6382	B113	A1870
6383	B113	C251
6384	B113	C464
6385	B113	C465
6386	B113	C729
6387	B114	A273
6388	B114	C352
6389	B114	C426
6390	B114	C575
6391	B114	C824
6392	B114	C831
6393	B115	A680
6394	B115	A2114
6395	B115	C342
6396	B116	A1223
6397	B116	A1973
6398	B116	A2129
6399	B116	C792
6400	B116	C1184
6401	B116	C1186
6402	B116	C1395
6403	B116	C1409
6404	B117	A106
6405	B117	A1690
6406	B117	C873
6407	B117	C875
6408	B117	C876
6409	B118	A271
6410	B118	C1446
6411	B118	C1454
6412	B119	A286
6413	B119	A298
6414	B119	C1455
6415	B120	A300
6416	B120	C1456
6417	B121	A2083
6418	B121	C1380
6419	B122	A463
6420	B122	A1033
6421	B122	A1090
6422	B122	A1577
6423	B122	A2074
6424	B122	C348
6425	B122	C354
6426	B122	C355
6427	B122	C365
6428	B122	C367
6429	B122	C444
6430	B123	A167
6431	B123	A199
6432	B123	A337
6433	B123	A433
6434	B123	A985
6435	B123	A1041
6436	B123	A2084
6437	B123	C118
6438	B123	C133
6439	B123	C136
6440	B123	C137
6441	B123	C139
6442	B123	C174
6443	B123	C218
6444	B123	C762
6445	B123	C763
6446	B124	A1065
6447	B124	A1619
6448	B124	C777
6449	B124	C905
6450	B124	C933
6451	B125	A15
6452	B125	A382
6453	B125	A1237
6454	B125	A1383
6455	B125	A1899
6456	B125	C1084
6457	B125	C1112
6458	B125	C1116
6459	B125	C1131
6460	B125	C1132
6461	B125	C1149
6462	B126	A641
6463	B126	A707
6464	B126	A1529
6465	B126	A1882
6466	B126	C383
6467	B126	C753
6468	B126	C1308
6469	B126	C1321
6470	B126	C1328
6471	B126	C1329
6472	B126	C1359
6473	B127	A852
6474	B127	C836
6475	B127	C869
6476	B128	A742
6477	B128	C982
6478	B128	C995
6479	B129	A336
6480	B129	A1177
6481	B129	A2044
6482	B129	C22
6483	B129	C33
6484	B129	C67
6485	B130	A1451
6486	B130	C1072
6487	B131	A1026
6488	B131	C1337
6489	B132	A250
6490	B132	C991
6491	B133	A1425a
6492	B133	A1651
6493	B133	A1752
6494	B133	C1117
6495	B133	C1120
6496	B133	C1149a
6497	B134	A2056
6498	B134	C1158
6499	B135	A632
6500	B135	C1376
6501	B135	C1378
6502	B136	A1149
6503	B136	A1416
6504	B136	A1435
6505	B136	C1074
6506	B136	C1117
6507	B136	C1126
6508	B136	C1190
6509	B136	C1192
6510	B136	C1193
6511	B137	A1924
6512	B137	C475
6513	B138	A1769
6514	B138	C37
6515	B139	A1618
6516	B139	C512
6517	B140	A20
6518	B140	A229
6519	B140	A1521
6520	B140	A2075
6521	B140	C69
6522	B140	C73
6523	B140	C905
6524	B140	C926
6525	B141	A1430
6526	B141	C1463
6527	B142	A931
6528	B142	A2031
6529	B142	C777
6530	B142	C822
6531	B142	C972
6532	B143	A1989
6533	B143	C752
6534	B144	A524
6535	B144	A1894
6536	B144	C275
6537	B144	C777
6538	B145	A1467
6539	B145	C118
6540	B145	C386
6541	B145	C767
6542	B146	A22
6543	B146	A425
6544	B146	A434
6545	B146	C823
6546	B146	C905
6547	B146	C912
6548	B146	C922
6549	B147	A84
6550	B147	C562
6551	B148	A32
6552	B148	A57
6553	B148	A380
6554	B148	A588
6555	B148	C729
6556	B148	C736
6557	B148	C739
6558	B148	C980
6559	B148	C1361
6560	B149	A1551
6561	B149	C945
6562	B150	A347
6563	B150	A827
6564	B150	A1441
6565	B150	C1226
6566	B150	C1227
6567	B151	A170
6568	B151	C1116
6569	B152	A354
6570	B152	C716
6571	B153	A859
6572	B153	A961
6573	B153	A1486
6574	B153	A2150
6575	B153	C94
6576	B153	C102
6577	B153	C106
6578	B153	C164
6579	B153	C701
6580	B153	C702
6581	B155	A98
6582	B155	A311
6583	B155	A372
6584	B155	A514
6585	B155	A886
6586	B155	A1280
6587	B155	A1327
6588	B155	C563
6589	B155	C630
6590	B155	C638
6591	B155	C1324
6592	B156	A1882
6593	B156	C443
6594	B157	A575
6595	B157	A578
6596	B157	A732
6597	B157	A1134
6598	B157	A1858
6599	B157	A1862
6600	B157	C1141
6601	B157	C1145
6602	B158	A9
6603	B158	A49
6604	B158	A269
6605	B158	A415
6606	B158	A839
6607	B158	A963
6608	B158	A1024
6609	B158	A1123
6610	B158	A1304
6611	B158	A1394
6612	B158	A1515
6613	B158	A1621
6614	B158	A1900
6615	B158	A1937
6616	B158	A1958
6617	B158	A1959
6618	B158	A1960
6619	B158	A2094
6620	B158	C133
6621	B158	C135
6622	B158	C173
6623	B159	A816
6624	B159	C1021
6625	B160	A120
6626	B160	A492
6627	B160	A1165
6628	B160	A1203
6629	B160	A1357
6630	B160	A1428
6631	B160	A1972
6632	B160	C325
6633	B160	C808
6634	B160	C880
6635	B160	C881
6636	B160	C885
6637	B160	C889
6638	B161	A99
6639	B161	A514a
6640	B161	A921
6641	B161	C1457
6642	B161	C1458
6643	B162	A1956
6644	B162	C1423
6645	B162	C1429
6646	B163	A154
6647	B163	A379
6648	B163	A1295
6649	B163	A1506
6650	B163	C28
6651	B163	C31
6652	B163	C32
6653	B163	C1338
6654	B164	A66
6655	B164	A247
6656	B164	A322
6657	B164	C396
6658	B164	C512
6659	B164	C757
6660	B165	A521
6661	B165	C1457
6662	B166	A197
6663	B166	A234
6664	B166	A878a
6665	B166	A916a
6666	B166	C1457
6667	B166	C1458
6668	B167	A357
6669	B167	A1287
6670	B167	C45
6671	B167	C57
6672	B168	A551
6673	B168	C704
6674	B168	C708
6675	B168	C710
6676	B169	A1277
6677	B169	A1644
6678	B169	C713
6679	B169	C905
6680	B170	A1032
6681	B170	C282
6682	B172	A1433
6683	B172	C627
6684	B173	A238
6685	B173	A449
6686	B173	A711
6687	B173	A775
6688	B173	A1129
6689	B173	A1497
6690	B173	A1600
6691	B173	A1782
6692	B173	A1907
6693	B173	A2106
6694	B173	C70
6695	B173	C472
6696	B173	C574
6697	B173	C575
6698	B173	C580
6699	B173	C583
6700	B173	C591
6701	B173	C605
6702	B173	C615
6703	B173	C748
6704	B173	C990
6705	B174	A206
6706	B174	C956
6707	B174	C963
6708	B174	C983
6709	B174a	A1589
6710	B174a	C629
6711	B175	A945
6712	B175	C912
6713	B176	A1480
6714	B176	C966
6715	B177	A362
6716	B177	A397
6717	B177	A1370
6718	B177	A1974
6719	B177	C250
6720	B177	C556
6721	B177	C814
6722	B177	C1464
6723	B178	A572
6724	B178	C1317
6725	B179	A45
6726	B179	A168
6727	B179	A282
6728	B179	A635
6729	B179	A649
6730	B179	A664
6731	B179	A734
6732	B179	A824
6733	B179	A838
6734	B179	A997
6735	B179	A1036
6736	B179	A1043
6737	B179	A1254
6738	B179	A1369
6739	B179	A1478
6740	B179	A1601
6741	B179	A1725
6742	B179	A1793
6743	B179	A2019
6744	B179	A2116
6745	B179	C907
6746	B179	C933
6747	B179	C934
6748	B179	C935
6749	B179	C939
6750	B179	C945
6751	B179	C946
6752	B179	C949
6753	B179	C1350
6754	B180	A439
6755	B180	A668
6756	B180	A981
6757	B180	C1128a
6758	B180	C1143
6759	B180	C1177
6760	B181	A483
6761	B181	C988
6762	B182	A1399
6763	B182	C688
6764	B183	A24
6765	B183	A264
6766	B183	A1879
6767	B183	C562
6768	B183	C629
6769	B183	C633
6770	B184	A573
6771	B184	A868
6772	B184	C1117
6773	B184	C1120
6774	B184	C1161
6775	B184	C1163
6776	B185	A875
6777	B185	C192
6778	B185	C209
6779	B186	A180
6780	B186	A321
6781	B186	A516
6782	B186	A517
6783	B186	A821
6784	B186	A1224
6785	B186	A1413
6786	B186	A1463
6787	B186	A1475
6788	B186	A1595
6789	B186	A1728
6790	B186	A2065
6791	B186	A2071
6792	B186	A2179
6793	B186	C1106
6794	B186	C1108
6795	B186	C1111
6796	B186	C1117
6797	B186	C1120
6798	B186	C1129
6799	B186	C1131
6800	B186	C1144
6801	B186	C1145
6802	B186	C1212
6803	B187	A520
6804	B187	A547
6805	B187	A1503
6806	B187	C1119
6807	B187	C1121
6808	B187	C1122
6809	B188	A726
6810	B188	A1275
6811	B188	C301
6812	B189	A1672
6813	B189	C52
6814	B190	A268
6815	B190	A405
6816	B190	A1886
6817	B190	C480
6818	B190	C484
6819	B190	C696
6820	B191	A1334
6821	B191	C1194
6822	B192	A580
6823	B192	A785
6824	B192	C1117
6825	B192	C1199
6826	B192	C1206
6827	B193	A2027
6828	B193	C66
6829	B193	C67
6830	B194	A609
6831	B194	A610
6832	B194	A611
6833	B194	C609
6834	B194	C641
6835	B194	C780
6836	B194	C781
6837	B194	C783
6838	B194	C784
6839	B194	C789
6840	B194	C792
6841	B194	C800
6842	B194	C805
6843	B194	C806
6844	B194	C1388
6845	B194	C1410
6846	B194	C1411
6847	B194	C1418
6848	B195	A912
6849	B195	A985
6850	B195	A1021
6851	B195	A1613
6852	B195	C586
6853	B195	C588
6854	B195	C596
6855	B195	C968
6856	B196	A78
6857	B196	A394
6858	B196	A481
6859	B196	A607
6860	B196	A974
6861	B196	A1272
6862	B196	A1360
6863	B196	A1481
6864	B196	A1495
6865	B196	A1711
6866	B196	A1771
6867	B196	A1803
6868	B196	A1897
6869	B196	A1992
6870	B196	A2163
6871	B196	C1446
6872	B196	C1449
6873	B196	C1452
6874	B196	C1453
6875	B196	C1454
6876	B197	A302
6877	B197	A334
6878	B197	A393
6879	B197	A399
6880	B197	A428
6881	B197	A445
6882	B197	A455
6883	B197	A597
6884	B197	A615
6885	B197	A617
6886	B197	A621
6887	B197	A640
6888	B197	A661
6889	B197	A756
6890	B197	A898
6891	B197	A9041279
6892	B197	A1288
6893	B197	A1598
6894	B197	A1617
6895	B197	A1754
6896	B197	A1925
6897	B197	A1941
6898	B197	A2026
6899	B197	A2111
6900	B197	A2154
6901	B197	A2183
6902	B197	C404
6903	B197	C409
6904	B197	C438
6905	B197	C482
6906	B197	C483
6907	B197	C489
6908	B197	C505
6909	B197	C518
6910	B197	C520
6911	B197	C527
6912	B197	C532
6913	B197	C533
6914	B197	C534
6915	B197	C535
6916	B197	C537
6917	B197	C538
6918	B197	C539
6919	B197	C541
6920	B197	C543
6921	B197	C548
6922	B197	C550
6923	B197	C552
6924	B197	C554
6925	B197	C769
6926	B197	C1287
6927	B197	C1295
6928	B198	A613
6929	B198	C1117
6930	B198	C1131
6931	B198	C1135
6932	B199	A896
6933	B199	C1153
6934	B200	A2180
6935	B200	C1143
6936	B201	A792
6937	B201	A1997
6938	B201	C430
6939	B201	C435
6940	B202	A1458
6941	B202	C1084
6942	B203	A1
6943	B203	A1351
6944	B203	C576
6945	B203	C602
6946	B204	A633
6947	B204	C1052
6948	B204	C1056
6949	B204	C1069
6950	B204	C1070
6951	B204	C1071
6952	B205	A79
6953	B205	A331
6954	B205	A1573
6955	B205	A1692
6956	B205	C178
6957	B205	C205
6958	B205	C219
6959	B205	C342
6960	B206	A293
6961	B206	C1032
6962	B207	A129
6963	B207	A1251
6964	B207	A1547
6965	B207	C1157
6966	B207	C1169
6967	B207	C1186
6968	B208	A1040
6969	B208	C858
6970	B208	C860
6971	B208	C862
6972	B209	A1391
6973	B209	A1777
6974	B209	C378
6975	B209	C382
6976	B209	C390
6977	B209	C396
6978	B209	C399
6979	B209	C400
6980	B209	C412
6981	B210	A1243
6982	B210	C1015
6983	B210	C1030
6984	B211	A61
6985	B211	A860
6986	B211	A1527
6987	B211	A1723
6988	B211	C1115
6989	B211	C1118
6990	B211	C1158
6991	B211	C1179
6992	B211	C1183
6993	B212	A151
6994	B212	A301
6995	B212	C746
6996	B212	C809
6997	B212	C978
6998	B213	A1902
6999	B213	C59
7000	B213	C69
7001	B213	C80
7002	B213	C82
7003	B213	C83
7004	B213	C823
7005	B213	C994
7006	B213	C1001
7007	B214	A189
7008	B214	A244
7009	B214	A909
7010	B214	A1639
7011	B214	C577
7012	B214	C621
7013	B214	C781
7014	B214	C984
7015	B214	C995
7016	B215	A114
7017	B215	A164
7018	B215	C574
7019	B215	C580
7020	B215	C623
7021	B216	A251
7022	B216	A253
7023	B216	C132
7024	B216	C241
7025	B217	A1511
7026	B217	C1079
7027	B217	C1080
7028	B218	A535
7029	B218	A1981
7030	B218	C1177
7031	B219	A1330
7032	B219	A1730
7033	B219	A1801
7034	B219	A1811
7035	B219	C285
7036	B219	C297
7037	B219	C299
7038	B219	C809
7039	B219	C928
7040	B220	A317
7041	B220	C628
7042	B221	A897
7043	B221	A1126
7044	B221	C1084
7045	B221	C1138
7046	B222	A387
7047	B222	A1182
7048	B222	A1872
7049	B222	C845
7050	B222	C853
7051	B222	C861
7052	B222	C864
7053	B223	A1189
7054	B223	C1206
7055	B224	A1460
7056	B224	A1884
7057	B224	C108
7058	B224	C118
7059	B225	A1581
7060	B225	C436
7061	B225	C437
7062	B226	A62
7063	B226	A63
7064	B226	A86
7065	B226	A120
7066	B226	A1760
7067	B226	C569
7068	B226	C570
7069	B226	C600
7070	B226	C601
7071	B226	C627
7072	B226	C629
7073	B226	C780
7074	B226	C781
7075	B226	C784
7076	B227	A156
7077	B227	A720
7078	B227	A962
7079	B227	A1199
7080	B227	A2040
7081	B227	A2119
7082	B227	A2143
7083	B227	C1108
7084	B227	C1110
7085	B227	C1114
7086	B227	C1115
7087	B227	C1124
7088	B227	C11251129
7089	B227	C1130
7090	B227	C1133
7091	B227	C1134
7092	B227	C1135
7093	B227	C1147
7094	B227	C1149a
7095	B227	C1219
7096	B228	A486
7097	B228	A937
7098	B228	A1208
7099	B228	C303
7100	B228	C321
7101	B228	C1099a
7102	B228	C1100
7103	B228	C1101
7104	B229	A1967
7105	B229	C94
7106	B229	C103
7107	B229	C111
7108	B229	C118
7109	B229	C141
7110	B229	C385
7111	B229	C389
7112	B229	C391
7113	B230	A716
7114	B230	C1047
7115	B231	A715
7116	B231	A1275
7117	B231	A1964
7118	B231	C167
7119	B231	C260
7120	B231	C703
7121	B232	A698
7122	B232	A699
7123	B232	A701
7124	B232	A2193
7125	B232	C94
7126	B232	C95
7127	B232	C99
7128	B232	C101
7129	B232	C112
7130	B232	C113
7131	B232	C146
7132	B232	C378
7133	B232	C385
7134	B232	C389
7135	B234	A9
7136	B234	A519
7137	B234	A1137
7138	B234	A1444
7139	B234	A2196
7140	B234	C1397
7141	B234	C1398
7142	B234	C1399
7143	B234	C1400
7144	B235	A33
7145	B235	A134
7146	B235	A469
7147	B235	A851
7148	B235	A1216
7149	B235	A1722
7150	B235	A1819
7151	B235	A2137
7152	B235	C1129
7153	B235	C1137
7154	B235	C1150
7155	B235	C1373
7156	B235	C13741404
7157	B235	C1409
7158	B235	C1413
7159	B235	C1414
7160	B235	C1415
7161	B236	A198
7162	B236	A402
7163	B236	A930
7164	B236	A949
7165	B236	A1082
7166	B236	A1365
7167	B236	A1682
7168	B236	C93
7169	B236	C94
7170	B236	C178
7171	B236	C189
7172	B236	C363
7173	B236	C381
7174	B236	C385409
7175	B236	C411
7176	B236	C586
7177	B237	A1183
7178	B237	C1005
7179	B238	A81
7180	B238	C813
7181	B239	A270
7182	B239	A708
7183	B239	C1268
7184	B240	A2087
7185	B240	C613
7186	B241	A111
7187	B241	A777
7188	B241	C465
7189	B241	C1373
7190	B241	C1378
7191	B242	A373
7192	B242	A570
7193	B242	A939
7194	B242	C1084
7195	B242	C1088
7196	B243	A488
7197	B243	C418
7198	B244	A563
7199	B244	C754
7200	B245	A1650
7201	B245	C749
7202	B246	A100
7203	B246	A728
7204	B246	C627
7205	B247	A506
7206	B247	A595
7207	B247	A1507
7208	B247	A1646
7209	B247	C1307
7210	B247	C1310
7211	B247	C1312
7212	B247	C1315
7213	B247	C1316
7214	B247	C1322
7215	B247	C1323
7216	B247	C1326
7217	B248	A12
7218	B248	A814
7219	B248	A919
7220	B248	C1079
7221	B248	C1080
7222	B248	C1081
7223	B248	C1082
7224	B248	C1084
7225	B248	C1088
7226	B248	C1089
7227	B248	C1092
7228	B248	C1093
7229	B248	C1094
7230	B249	A597
7231	B249	A739
7232	B249	A1233
7233	B249	C144
7234	B249	C154
7235	B249	C438
7236	B249	C441
7237	B250	A110
7238	B250	A1020
7239	B250	C562
7240	B251	A230
7241	B251	C826
7242	B251	C895
7243	B252	A626
7244	B252	A1314
7245	B252	A1557
7246	B252	C446
7247	B252	C481
7248	B252	C488
7249	B252	C660
7250	B252	C666
7251	B252	C701
7252	B252	C702
7253	B252	C1304
7254	B253	A642
7255	B253	C784
7256	B254	A1393
7257	B254	C1048
7258	B255	A530
7259	B255	A1292
7260	B255	A1951
7261	B255	C1282
7262	B256	A995
7263	B256	A1105
7264	B256	A2096
7265	B256	C1077
7266	B256	C1079
7267	B256	C1080
7268	B256	C1081
7269	B256	C1082
7270	B257	A761
7271	B257	A781
7272	B257	A1028
7273	B257	A1710
7274	B257	C94
7275	B257	C99
7276	B257	C100
7277	B257	C103
7278	B257	C118
7279	B257	C702
7280	B257	C711
7281	B257	C712
7282	B258	A830
7283	B258	C1056
7284	B259	A265
7285	B259	A2191
7286	B259	C952
7287	B259a	A1734a
7288	B259a	C563
7289	B260	A1250*
7290	B260	C1463
7291	B260a	A1177
7292	B260a	C22
7293	B261,	A1698
7294	B261,	C673
7295	B261,	C699
7296	B262	A141
7297	B262	A458
7298	B262	A468
