id	source	target
4448	A1249	B350
4449	A1249	C543
4450	A1250	B260
4451	A1250	B322
4452	A1250	C1463
4453	A1251	B207
4454	A1251	C1157
4455	A1252	B521
4456	A1252	C1074
4457	A1253	B503
4458	A1253	C378
4459	A1254	B179
4460	A1254	C934
4461	A764	B567
4462	A764	C1056
4463	A764	C1069
4464	A764	C1070
4465	A765	B361
4466	A765	C1457
4467	A766	B829
4468	A766	C1365
4469	A767	B436
4470	A767	C844
4471	A767	C857
4472	A768	B816
4473	A768	C1129
4474	A769	B47
4475	A769	C671
4476	A770	B476
4477	A770	C750
4478	A771	B486
4479	A771	C1183
4480	A771	C1188
4481	A772	B701
4482	A772	C1393
4483	A773	B314
4484	A773	C772
4485	A773	C773
4486	A773	C884
4487	A774	B278
4488	A774	C1300
4489	A774	C1349
4490	A774	C1383
4491	A774	C1384
4492	A775	B173
4493	A775	C574
4494	A776	B751
4495	A776	C144
4496	A776	C148
4497	A776	C421
4498	A777	B241
4499	A777	C1373
4500	A777	C1378
4501	A778	B590
4502	A778	C933
4503	A779	B612
4504	A779	C1173
4505	A780	B811
4506	A780	C1457
4507	A781	B257
4508	A781	C702
4509	A781	C711
4510	A781	C712
4511	A782	B828
4512	A782	C1123
4513	A783	B618
4514	A783	C1119
4515	A784	B397
4516	A784	C258
4517	A784	C684
4518	A784	C726
4519	A784	C730
4520	A784	C737
4521	A785	B192
4522	A785	C1117
4523	A786	B35
4524	A786	C639
4525	A787	B112
4526	A787	C1247
4527	A788	B812
4528	A788	C1405
4529	A789	B400
4530	A789	C1206
4531	A789	C1207
4532	A790	B479
4533	A790	C995
4534	A791	B480
4535	A791	C764
4536	A792	B201
4537	A792	C430
4538	A793	B508
4539	A793	C1402
4540	A794	B406
4541	A794	B444
4542	A794	C20
4543	A795	B598
4544	A795	C380
4545	A795	C384
4546	A796	B18
4547	A796	C1154
4548	A797	B603
4549	A797	C1237
4550	A797	C1242
4551	A798	B93
4552	A798	C1173
4553	A799	B309
4554	A799	C45
4555	A800	B587
4556	A800	C1177
4557	A801	B433
4558	A801	C1267
4559	A802	B683
4560	A802	C2
4561	A803	B728
4562	A803	C905
4563	A804	B728
4564	A804	C905
4565	A805	B332
4566	A805	C1121
4567	A805	C1123
4568	A806	B801
4569	A806	C1118
4570	A806	C1119
4571	A807	B350
4572	A807	C543
4573	A807	C1437
4574	A807	C1438
4575	A807	B372
4576	A807	C1314
4577	A808	B752
4578	A808	C57
4579	A809	B501
4580	A809	B512
4581	A809	C72
4582	A809	C87
4583	A810	B756
4584	A810	C952
4585	A811	B508
4586	A811	C1410
4587	A812	B718
4588	A812	C1247
4589	A1118	B31
4590	A1118	C656
4591	A1119	B663
4592	A1119	C148
4593	A1120	B72
4594	A1120	B283
4595	A1120	C340
4596	A1121	B698
4597	A1121	C183
4598	A1122	B641
4599	A1122	C905
4600	A1123	B158
4601	A1123	C173
4602	A1124	B743
4603	A1124	C798
4604	A1125	B816
4605	A1125	C1120
4606	A1126	B221
4607	A1126	C1138
4608	A1127	B841
4609	A1127	C1119
4610	A1127	C1125
4611	A1128	B510
4612	A1128	C1117
4613	A1129	B173
4614	A1129	C583
4615	A1129	C605
4616	A1129	B389
4617	A1129	C458
4618	A1130	B460
4619	A1130	C596
4620	A1131	B435
4621	A1131	C8
4622	A1131	C21
4623	A1131	C26
4624	A1131	C27
4625	A1131	C35
4626	A1132	B701
4627	A1132	C1408
4628	A1133	B647
4629	A1133	C813
4630	A1133	C818
4631	A1134	B157
4632	A1134	C1145
4633	A1135	B479
4634	A1135	C1382
4635	A1136	B710
4636	A1136	C1095
4637	A1137	B234
4638	A1137	C1400
4639	A1138	B695
4640	A1138	C1224
4641	A1139	B683
4642	A1139	C12
4643	A1140	B796
4644	A1140	C1373
4645	A1140	C1374
4646	A1141	B473
4647	A1141	C116
4648	A1142	B591
4649	A1142	C1206
4650	A1142	C1207
4651	A1143	B300
4652	A1143	C1177
4653	A1144	B455
4654	A1144	C946
4655	A1145	B540
4656	A1145	C1094a
4657	A1146	B473
4658	A1146	C656
4659	A1147	B803
4660	A1147	C1183
4661	A1148	B697
4662	A1148	C1074
4663	A1149	B136
4664	A1149	C1117
4665	A1150	B840
4666	A1150	C1187
4667	A1151	B296
4668	A1151	C589
4669	A1152	B458
4670	A1152	C786
4671	A1152	C787
4672	A1152	B812
4673	A1152	C784
4674	A1152	C1302
4675	A1153	B6
4676	A1153	C395
4677	A1153	C402
4678	A1154	B76
4679	A1154	C1430
4680	A1155	B309
4681	A1155	C39
4682	A1156	B68
4683	A1156	C926
4684	A1157	B703
4685	A1157	C501
4686	A1157	C515
4687	A1157	C1311
4688	A1157	C1325
4689	A1158	B849
4690	A1158	C1233
4691	A1159	B104
4692	A1159	C1410
4693	A1160	B39
4694	A1160	C1206
4695	A1161	B353
4696	A1161	C437
4697	A1161	C442a
4698	A1162	B714
4699	A1162	C973
4700	A1163	B396
4701	A1163	C745
4702	A1164	B783
4703	A1164	C1097
4704	A1165	B160
4705	A1165	C881
4706	B135	A632
4707	B135	C1376
4708	B135	C1378
4709	B136	A1149
4710	B136	A1416
4711	B136	A1435
4712	B136	C1074
4713	B136	C1117
4714	B136	C1126
4715	B136	C1190
4716	B136	C1192
4717	B136	C1193
4718	B137	A1924
4719	B137	C475
4720	B138	A1769
4721	B138	C37
4722	B139	A1618
4723	B139	C512
4724	B140	A20
4725	B140	A229
4726	B140	A1521
4727	B140	A2075
4728	B140	C69
4729	B140	C73
4730	B140	C905
4731	B140	C926
4732	B141	A1430
4733	B141	C1463
4734	B142	A931
4735	B142	A2031
4736	B142	C777
4737	B142	C822
4738	B142	C972
4739	B143	A1989
4740	B143	C752
4741	B144	A524
4742	B144	A1894
4743	B144	C275
4744	B144	C777
4745	B145	A1467
4746	B145	C118
4747	B145	C386
4748	B145	C767
4749	B146	A22
4750	B146	A425
4751	B146	A434
4752	B146	C823
4753	B146	C905
4754	B146	C912
4755	B146	C922
4756	B147	A84
4757	B147	C562
4758	B148	A32
4759	B148	A57
4760	B148	A380
4761	B148	A588
4762	B148	C729
4763	B148	C736
4764	B148	C739
4765	B148	C980
4766	B148	C1361
4767	B149	A1551
4768	B149	C945
4769	B150	A347
4770	B150	A827
4771	B150	A1441
4772	B150	C1226
4773	B150	C1227
4774	B151	A170
4775	B151	C1116
4776	B152	A354
4777	B152	C716
4778	B153	A859
4779	B153	A961
4780	B153	A1486
4781	B153	A2150
4782	B153	C94
4783	B153	C102
4784	B153	C106
4785	B153	C164
4786	B153	C701
4787	B153	C702
4788	B155	A98
4789	B155	A311
4790	B155	A372
4791	B155	A514
4792	B155	A886
4793	B155	A1280
4794	B155	A1327
4795	B155	C563
4796	B155	C630
4797	B155	C638
4798	B155	C1324
4799	B156	A1882
4800	B156	C443
4801	B157	A575
4802	B157	A578
4803	B157	A732
4804	B157	A1134
4805	B157	A1858
4806	B157	A1862
4807	B157	C1141
4808	B157	C1145
4809	B158	A9
4810	B158	A49
4811	B158	A269
4812	B158	A415
4813	B158	A839
4814	B158	A963
4815	B158	A1024
4816	B158	A1123
4817	B158	A1304
4818	B158	A1394
4819	B158	A1515
4820	B158	A1621
4821	B158	A1900
4822	B158	A1937
4823	B158	A1958
4824	B158	A1959
4825	B158	A1960
4826	B158	A2094
4827	B158	C133
4828	B158	C135
4829	B158	C173
4830	B159	A816
4831	B159	C1021
4832	B160	A120
4833	B160	A492
4834	B160	A1165
4835	B160	A1203
4836	B160	A1357
4837	B160	A1428
4838	B160	A1972
4839	B160	C325
4840	B160	C808
4841	B160	C880
4842	B160	C881
4843	B160	C885
4844	B160	C889
4845	B161	A99
4846	B161	A514a
4847	B161	A921
4848	B161	C1457
4849	B161	C1458
4850	B162	A1956
4851	B162	C1423
4852	B162	C1429
4853	B163	A154
4854	B163	A379
4855	B163	A1295
4856	B163	A1506
4857	B163	C28
4858	B163	C31
4859	B163	C32
4860	B163	C1338
4861	B164	A66
4862	B164	A247
4863	B164	A322
4864	B164	C396
4865	B164	C512
4866	B164	C757
4867	B165	A521
4868	B165	C1457
4869	B166	A197
4870	B166	A234
4871	B166	A878a
4872	B166	A916a
4873	B166	C1457
4874	B166	C1458
4875	A1302	B54
4876	A1302	C1436
4877	A1303	B113
4878	A1303	C251
4879	A1303	C465
4880	A1303	C729
4881	A1304	B158
4882	A1304	C133
4883	A1304	C135
4884	A1305	B427
4885	A1305	C459
4886	A1306	B728
4887	A1306	C905
4888	A1307	B473
4889	A1307	C115
4890	A1308	B416
4891	A1308	C676
4892	A1309	B76
4893	A1309	C1422
4894	A1309	C1426
4895	A1310	B552
4896	A1310	C903
4897	A1311	B393
4898	A1311	C562
4899	A1312	B473
4900	A1312	C88
4901	A1313	B404
4902	A1313	C815
4903	A1314	B252
4904	A1314	C1304
4905	A1315	B816
4906	A1315	C1129
4907	A1316	B76
4908	A1316	C1435
4909	A1317	B480
4910	A1317	C192
4911	A1317	C219
4912	A1318	B4
4913	A1318	C870
4914	A1319	B289
4915	A1319	C1074
4916	A1320	B552
4917	A1320	C1448
4918	A1321	B103
4919	A1321	C1360
4920	A1322	B79
4921	A1322	C1038
4922	A1323	B563
4923	A1323	C207
4924	A1323	C758
4925	A1323	C759
4926	A1323	B663
4927	A1323	C127
4928	A1324	B646
4929	A1324	C226
4930	A1325	B608
4931	A1325	C279
4932	A1326	B480
4933	A1326	C209
4934	A1326	C219
4935	A1327	B155
4936	A1327	C638
4937	A1328	B563
4938	A1328	C139
4939	A1328	C144
4940	A1328	C438
4941	A1329	B566
4942	A1329	C1117
4943	A1330	B219
4944	A1330	C299
4945	A1331	B812
4946	A1331	C1302
4947	A1332	B753
4948	A1332	C313
4949	A1333	B273
4950	A1333	C346
4951	A1333	C352
4952	A1333	C353
4953	A1333	C376
4954	A1334	B191
4955	A1334	C1194
4956	A1335	B618
4957	A1335	C1118
4958	A1336	B671
4959	A1336	C925
4960	A1336	B688
4961	A1336	C159
4962	A1337	B753
4963	A1337	C308
4964	A1338	B473
4965	A1338	C133
4966	A1339	B689
4967	A1339	C448
4968	A1340	B507
4969	A1340	C286
4970	A1341	B671
4971	A1341	C905
4972	A1341	C911
4973	A1341	C921
4974	A1341	B702
4975	A1341	C978
4976	A1341	C986
4977	A1341	C1007
4978	A1342	B797
4979	A1342	C877
4980	A1343	B289
4981	A1343	C1176
4982	A1343	C1178
4983	A1343	C1179
4984	A1343	C1187
4985	A1343	C1193
4986	A1344	B827
4987	A1344	C339
4988	A1345	B454
4989	A1345	C283
4990	A1346	B801
4991	A1346	C1149a
4992	A1347	B483
4993	A1347	C689
4994	A1347	C691
4995	B604	A173
4996	B604	A871
4997	B604	A889
4998	B604	A1181
4999	B604	A1242
5000	B604	A1836
5001	B604	A1865
5002	B604	A2043
5003	B604	C283
5004	B604	C284
5005	B604	C289
5006	B604	C293
5007	B604	C295
5008	B604	C298
5009	B604	C300
5010	B604	C331
5011	B605	A93
5012	B605	A834
5013	B605	A1106
5014	B605	A1300
5015	B605	A1474
5016	B605	C1074
5017	B605	C1165
5018	B605	C1166
5019	B605	C1167
5020	B605	C1168
5021	B605	C1171
5022	B606	A620
5023	B606	C875
5024	B607	A2024
5025	B607	C120
5026	B608	A1325
5027	B608	C279
5028	B609	A2081
5029	B609	C1011
5030	B609	C1012
5031	B609	C1018
5032	B609	C1025
5033	B609	C1027
5034	B609	C1031
5035	B610	A1366
5036	B610	C1157
5037	B611	A1290
5038	B611	C1423
5039	B612	A145
5040	B612	A779
5041	B612	A1116
5042	B612	C1157
5043	B612	C1173
5044	B612	C1183
5045	B612	C1188
5046	B613	A183
5047	B613	A210
5048	B613	A482
5049	B613	C311
5050	B613	C316
5051	B614	A117
5052	B614	A487
5053	B614	A1568
5054	B614	A1908
5055	B614	C343
5056	B614	C351
5057	B614	C357
5058	B614	C358
5059	B614	C359
5060	B614	C360
5061	B614	C367
5062	B614	C369
5063	B614	C373
5064	B614	C374
5065	B615	A182
5066	B615	A710
5067	B615	A994
5068	B615	A1448
5069	B615	A1520
5070	B615	C276
5071	B615	C304
5072	B615	C322
5073	B615	C323
5074	B615	C1008
5075	B615	C1009
5076	B615	C1013
5077	B616	A1943
5078	B616	C682
5079	B616	C1293
5080	B617	A1679
5081	B617	C800
5082	B617	C803
5083	B618	A783
5084	B618	A964
5085	B618	A1215
5086	B618	A1335
5087	B618	A1563
5088	B618	A1738
5089	B618	A1848
5090	B618	A1867
5091	B618	A1931
5092	B618	C1118
5093	B618	C1119
5094	B618	C1129
5095	B618	C1158
5096	B618	C1184
5097	B618	C1208
5098	B618	C1210
5099	B619	A872
5100	B619	A2139
5101	B619	C1117
5102	B619	C1166
5103	B619	C1171
5104	B619	C1173
5105	B619	C1183
5106	B619	C1187
5107	B620	A1562
5108	B620	A1579
5109	B620	C515
5110	B620	C543
5111	B620	C549
5112	B620	C1325
5113	B621	A1236
5114	B621	A1912
5115	B621	C185
5116	B621	C388
5117	B622	A2003
5118	B622	C1318
5119	B622	C1328
5120	B623	A305
5121	B623	A1594
5122	B623	C347
5123	B623	C355
5124	B623	C357
5125	B623	C365
5126	B623	C371
5127	B623	C377
5128	B624	A509
5129	B624	A1874
5130	B624	C1410
5131	B625	A43
5132	B625	C126
5133	B625	C128
5134	B625	C242
5135	B625	C344
5136	B626	A408
5137	B626	C94
5138	B627	A569
5139	B627	C1059
5140	B628	A1171
5141	B628	C1147
5142	B629	A687
5143	B629	C326
5144	B630	A209
5145	B630	A406
5146	B630	A420
5147	B630	C387
5148	B630	C572
5149	B630	C601
5150	B631	A703
5151	B631	A1423
5152	B631	C902
5153	B631	C1207
5154	B632	A712
5155	B632	A1012
5156	B632	A1213
5157	B632	A1633
5158	B632	A1971
5159	B632	C7
5160	B632	C22
5161	B633	A1265
5162	B633	C938
5163	B634	A418
5164	B634	A831
5165	B634	A1437
5166	B634	A1477
5167	B634	A1601
5168	B634	A2178
5169	B634	C897
5170	B634	C956
5171	B634	C976
5172	B634	C982
5173	B634	C995
5174	B634	C996
5175	B634	C997
5176	B634	C1254
5177	B38	A429
5178	B38	A1764
5179	B38	C1218
5180	B38	C1343
5181	B39	A1160
5182	B39	C1206
5183	B40	A661
5184	B40	C562
5185	B40	C563
5186	B41	A2063
5187	B41	C1000
5188	B42	A411
5189	B42	A835
5190	B42	A1590
5191	B42	A1828
5192	B42	C802
5193	B42	C1192
5194	B42	C1354
5195	B43	A312
5196	B43	C523
5197	B44	A330
5198	B44	A459
5199	B44	A651
5200	B44	A1110
5201	B44	A1807
5202	B44	A1950
5203	B44	A1996
5204	B44	C568
5205	B44	C578
5206	B44	C584
5207	B44	C585
5208	B44	C592a
5209	B44	C598
5210	B44	C600
5211	B44	C621
5212	B45	A388
5213	B45	C1052
5214	B45	C1071
5215	B46	A1588
5216	B46	C67
5217	B47	A262
5218	B47	A353
5219	B47	A354
5220	B47	A543
5221	B47	A658
5222	B47	A769
5223	B47	A970
5224	B47	A1293
5225	B47	A1489
5226	B47	A1587
5227	B47	A1890
5228	B47	A2013
5229	B47	A2018
5230	B47	C104124
5231	B47	C186
5232	B47	C214
5233	B47	C237
5234	B47	C394
5235	B47	C460
5236	B47	C485
5237	B47	C487a
5238	B47	C497
5239	B47	C511
5240	B47	C514
5241	B47	C517
5242	B47	C527
5243	B47	C540
5244	B47	C660
5245	B47	C665
5246	B47	C671
5247	B47	C672
5248	B47	C675
5249	B47	C715
5250	B47	C717
5251	B47	C1020
5252	B48	A52
5253	B48	A1004
5254	B48	C1283
5255	B49	A966
5256	B49	A985
5257	B49	C144
5258	B49	C813
5259	B50	A272
5260	B50	A571
5261	B50	A850
5262	B50	A1816
5263	B50	A2088
5264	B50	C406
5265	B50	C412
5266	B50	C1359
5267	B50	C1374
5268	B50	C1376
5269	B50	C1382
5270	B51	A531
5271	B51	C20
5272	B52	A342
5273	B52	A485
5274	B52	A532
5275	B52	C947
5276	B52	C949
5277	B53	A1705
5278	B53	C702
5279	B53	C712
5280	B54	A1093
5281	B54	A1302
5282	B54	C1436
5283	B55	A503
5284	B55	A1501
5285	B55	A1504
5286	B55	C73
5287	B55	C79
5288	B55	C911
5289	B56	A2008
5290	B56	C1458
5291	B57	A277
5292	B57	A1372
5293	B57	C479
5294	B57	C660
5295	B58	A943
5296	B58	C1080
5297	B59	A1783
5298	B59	C63
5299	B59	C67
5300	B60	A203
5301	B60	C33
5302	B61	A165
5303	B61	A201
5304	B61	A1057
5305	B61	A1438
5306	B61	C253
5307	B61	C254
5308	B61	C823
5309	B61	C905
5310	B61	C969
5311	B62	A438
5312	B62	A2134
5313	B62	C1032
5314	B62	C1197
5315	B62	C1341
5316	B63	A432
5317	B63	A1696
5318	B63	A1762
5319	B63	C1127
5320	B63	C1129
5321	B63	C1180
5322	B63	C1181
5323	B63	C1209
5324	B63	C1236
5325	B64	A1009
5326	B64	C1131
5327	B64	C1132
5328	B64	C1215
5329	B65	A355
5330	B65	C185
5331	B66	A1030
5332	B66	A1031
5333	B66	A1780
5334	B66	A2144
5335	B66	C721
5336	B66	C722
5337	B67	A559
5338	B67	C387
5339	B67	C401
5340	B68	A283
5341	B68	A631
5342	B68	A1156
5343	B68	C923
5344	B68	C926
5345	B68	C1294
5346	B69	A1172
5347	B69	C1168
5348	B70	A179
5349	B70	A392
5350	B70	C28
5351	B70	C43
5352	B167	A357
5353	B167	A1287
5354	B167	C45
5355	B167	C57
5356	B168	A551
5357	B168	C704
5358	B168	C708
5359	B168	C710
5360	B169	A1277
5361	B169	A1644
5362	B169	C713
5363	B169	C905
5364	B170	A1032
5365	B170	C282
5366	B172	A1433
5367	B172	C627
5368	B173	A238
5369	B173	A449
5370	B173	A711
5371	B173	A775
5372	B173	A1129
5373	B173	A1497
5374	B173	A1600
5375	B173	A1782
5376	B173	A1907
5377	B173	A2106
5378	B173	C70
5379	B173	C472
5380	B173	C574
5381	B173	C575
5382	B173	C580
5383	B173	C583
5384	B173	C591
5385	B173	C605
5386	B173	C615
5387	B173	C748
5388	B173	C990
5389	B174	A206
5390	B174	C956
5391	B174	C963
5392	B174	C983
5393	B174a	A1589
5394	B174a	C629
5395	B175	A945
5396	B175	C912
5397	B176	A1480
5398	B176	C966
5399	B177	A362
5400	B177	A397
5401	B177	A1370
5402	B177	A1974
5403	B177	C250
5404	B177	C556
5405	B177	C814
5406	B177	C1464
5407	B178	A572
5408	B178	C1317
5409	B179	A45
5410	B179	A168
5411	B179	A282
5412	B179	A635
5413	B179	A649
5414	B179	A664
5415	B179	A734
5416	B179	A824
5417	B179	A838
5418	B179	A997
5419	B179	A1036
5420	B179	A1043
5421	B179	A1254
5422	B179	A1369
5423	B179	A1478
5424	B179	A1601
5425	B179	A1725
5426	B179	A1793
5427	B179	A2019
5428	B179	A2116
5429	B179	C907
5430	B179	C933
5431	B179	C934
5432	B179	C935
5433	B179	C939
5434	B179	C945
5435	B179	C946
5436	B179	C949
5437	B179	C1350
5438	B180	A439
5439	B180	A668
5440	B180	A981
5441	B180	C1128a
5442	B180	C1143
5443	B180	C1177
5444	B181	A483
5445	B181	C988
5446	B182	A1399
5447	B182	C688
5448	B183	A24
5449	B183	A264
5450	B183	A1879
5451	B183	C562
5452	B183	C629
5453	B183	C633
5454	B184	A573
5455	B184	A868
5456	B184	C1117
5457	B184	C1120
5458	B184	C1161
5459	B184	C1163
5460	B185	A875
5461	B185	C192
5462	B185	C209
5463	B186	A180
5464	B186	A321
5465	B186	A516
5466	B186	A517
5467	B186	A821
5468	B186	A1224
5469	B186	A1413
5470	B186	A1463
5471	B186	A1475
5472	B186	A1595
5473	B186	A1728
5474	B186	A2065
5475	B186	A2071
5476	B186	A2179
5477	B186	C1106
5478	B186	C1108
5479	B186	C1111
5480	B186	C1117
5481	B186	C1120
5482	B186	C1129
5483	B186	C1131
5484	B186	C1144
5485	B186	C1145
5486	B186	C1212
5487	B187	A520
5488	B187	A547
5489	B187	A1503
5490	B187	C1119
5491	B187	C1121
5492	B187	C1122
5493	B188	A726
5494	B188	A1275
5495	B188	C301
5496	B189	A1672
5497	B189	C52
5498	B190	A268
5499	B190	A405
5500	B190	A1886
5501	B190	C480
5502	B190	C484
5503	B190	C696
5504	B191	A1334
5505	B191	C1194
5506	B192	A580
5507	B192	A785
5508	B192	C1117
5509	B192	C1199
5510	B192	C1206
5511	B193	A2027
5512	B193	C66
5513	B193	C67
5514	B194	A609
5515	B194	A610
5516	B194	A611
5517	B194	C609
5518	B194	C641
5519	B194	C780
5520	B194	C781
5521	B194	C783
5522	B194	C784
5523	B194	C789
5524	B194	C792
5525	B194	C800
5526	B194	C805
5527	B194	C806
5528	B194	C1388
5529	B194	C1410
5530	B194	C1411
5531	B194	C1418
5532	B195	A912
5533	B195	A985
5534	B195	A1021
5535	B195	A1613
5536	B195	C586
5537	B195	C588
5538	B195	C596
5539	B195	C968
5540	B196	A78
5541	B196	A394
5542	B196	A481
5543	B196	A607
5544	B196	A974
5545	B196	A1272
5546	B196	A1360
5547	B196	A1481
5548	B196	A1495
5549	B196	A1711
5550	B196	A1771
5551	B196	A1803
5552	B196	A1897
5553	B196	A1992
5554	B196	A2163
5555	B196	C1446
5556	B196	C1449
5557	B196	C1452
5558	B196	C1453
5559	B196	C1454
5560	A1651	B133
5561	A1651	C1120
5562	A1652	B35
5563	A1652	C639
5564	A1653	B496
5565	A1653	C891
5566	A1654	B690
5567	A1654	C1384
5568	A1655	B263
5569	A1655	C562
5570	A1656	B379
5571	A1656	C784
5572	A1657	B511
5573	A1657	C28
5574	A1658	B415
5575	A1658	C1050
5576	A1658	C1053
5577	A1658	C1056
5578	A1659	B326
5579	A1659	C1450
5580	A1660	B33
5581	A1660	C1140
5582	A1661	B40
5583	A1661	B82
5584	A1661	B467
5585	A1661	B822
5586	A1661	C562
5587	A1661	C563
5588	A1662	B8
5589	A1662	C259
5590	A1662	C268
5591	A1663	B308
5592	A1663	C926
5593	A1664	B682
5594	A1664	C48
5595	A1665	B339
5596	A1665	C276
5597	A1665	C331
5598	A1666	B284
5599	A1666	C1431
5600	A1667	B816
5601	A1667	C1120
5602	A1668	B36
5603	A1668	C385
5604	A1668	B276
5605	A1668	C292
5606	A1668	B396
5607	A1668	C413
5608	A1669	B36
5609	A1669	C363
5610	A1670	B742
5611	A1670	C562
5612	A1670	C563
5613	A1671	B298
5614	A1671	C850
5615	A1672	B189
5616	A1672	C52
5617	A1673	B112
5618	A1673	C1176
5619	A1673	C1178
5620	A1674	B506
5621	A1674	C957
5622	A1674	C1037
5623	A1675	B8
5624	A1675	C353
5625	A1676	B377
5626	A1676	B599
5627	A1676	C1457
5628	A1677	B496
5629	A1677	C807
5630	A1678	B376
5631	A1678	C791
5632	A1678	C930
5633	A1679	B617
5634	A1679	C800
5635	A1679	C803
5636	A1680	B699
5637	A1680	C1117
5638	A1681	B663
5639	A1681	C778
5640	A1682	B236
5641	A1682	C586
5642	A1683	B408
5643	A1683	C800
5644	A1684	B646
5645	A1684	C217
5646	A1685	B330
5647	A1685	C246
5648	A1685	C248
5649	A1685	C332
5650	A1686	B9
5651	A1686	C356
5652	A1687	B9
5653	A1687	C358
5654	A1688	B93
5655	A1688	C1117
5656	A1689	B646
5657	A1689	C179
5658	A1690	B117
5659	A1690	C873
5660	A1690	C875
5661	A1690	C876
5662	A1691	B565
5663	A1691	C1365
5664	A1692	B205
5665	A1692	C342
5666	A1693	B297
5667	A1693	C861
5668	A1693	C864
5669	A1694	B836
5670	A1694	C950
5671	A1694	C951
5672	A1695	B588
5673	A1695	C1283
5674	A359	B497
5675	A359	C472
5676	A360	B551
5677	A360	C22
5678	A361	B652
5679	A361	C891
5680	A361	C1258
5681	A362	B177
5682	A362	C250
5683	A363	B714
5684	A363	C9
5685	A363	C71
5686	A363	C926
5687	A364	B750
5688	A364	C1045
5689	A365	B726
5690	A365	C222
5691	A365	C223
5692	A366	B726
5693	A366	C179
5694	A367	B673
5695	A367	C809
5696	A367	C816
5697	A367	C817
5698	A367	C822
5699	A368	B275
5700	A368	C1184
5701	A369	B462
5702	A369	C1314
5703	A370	B34
5704	A370	C555
5705	A371	B513
5706	A371	C31
5707	A372	B155
5708	A372	C630
5709	A373	B242
5710	A373	C1084
5711	A374	B332
5712	A374	C1110
5713	A374	C1138a
5714	A375	B544
5715	A375	C660
5716	A375	C668
5717	A375	C671
5718	A375	C682
5719	A375	C686
5720	A375	C687
5721	A375	C694
5722	A375	C697
5723	A376	B492
5724	A376	C290
5725	A377	B772
5726	A377	C1097
5727	A378	B557
5728	A378	C1163
5729	A378	C1164
5730	A379	B163
5731	A379	C1338
5732	A380	B148
5733	A380	C729
5734	A380	C739
5735	A381	B814
5736	A381	C328
5737	A381	C330
5738	A381	C914
5739	A382	B125
5740	A382	C1084
5741	A383	B745
5742	A383	C247
5743	A383	C740
5744	A384	B665
5745	A384	C1096
5746	A385	B758
5747	A385	C1339
5748	A386	B512
5749	A386	C701
5750	A386	C702
5751	A387	B222
5752	A387	C864
5753	A388	B45
5754	A388	C1052
5755	A388	C1071
5756	A389	B513
5757	A389	C14
5758	A389	C15
5759	A389	C16
5760	A390	B285
5761	A390	C898
5762	A390	C899
5763	A391	B408
5764	A391	C1248
5765	A392	B70
5766	A392	C28
5767	A393	B197
5768	A393	C554
5769	A393	B476
5770	A393	C1231
5771	A393	C1234
5772	A394	B196
5773	A394	C1446
5774	A394	C1454
5775	A394	B515
5776	A394	C1454
5777	A394	B808
5778	A394	C1446
5779	A394	C1454
5780	A394a	B649
5781	A394a	C56
5782	A395	B841
5783	A395	C1121
5784	A396	B756
5785	A396	C952
5786	A397	B177
5787	A397	C1464
5788	A398	B490
5789	A398	B637
5790	A398	B791
5791	A398	C587
5792	A399	B197
5793	A399	C538
5794	A399	C550
5795	A275	B326
5796	A275	C1452
5797	A276	B540
5798	A276	C1099
5799	A276	B728
5800	A276	C905
5801	A277	B57
5802	A277	C479
5803	A278	B570
5804	A278	C933
5805	A279	B596
5806	A279	C225
5807	A280	B641
5808	A280	C936
5809	A281	B831
5810	A281	C150
5811	A281	C160
5812	A281	C526
5813	A282	B179
5814	A282	C933
5815	A283	B68
5816	A283	C923
5817	A284	B308
5818	A284	C913
5819	A285	B367
5820	A285	C527
5821	A285	C658
5822	A285	C665
5823	A285	C669
5824	A286	B119
5825	A286	C1455
5826	A286a	B371
5827	A286a	C1463
5828	A287	B357
5829	A287	C933
5830	A288	B479
5831	A288	C1371
5832	A289	B377
5833	A289	C1457
5834	A290	B580
5835	A290	C922
5836	A290	C994
5837	A290	C1001
5838	A291	B763
5839	A291	C94
5840	A291	C108
5841	A291	C122
5842	A292	B397
5843	A292	C245
5844	A292	C332
5845	A292	C344
5846	A293	B206
5847	A293	C1032
5848	A294	B488
5849	A294	C856
5850	A294	C868
5851	A294	C870
5852	A295	B429
5853	A295	C1377
5854	A296	B688
5855	A296	C139
5856	A297	B8
5857	A297	C271
5858	A298	B119
5859	A298	C1455
5860	A299	B517
5861	A299	C660
5862	A300	B120
5863	A300	C1456
5864	A301	B212
5865	A301	C809
5866	A301	C978
5867	A302	B197
5868	A302	C538
5869	A302	C550
5870	A303	B763
5871	A303	C130
5872	A303	C136
5873	A303	C1261
5874	A303	C1262
5875	A304	B570
5876	A304	C933
5877	A305	B623
5878	A305	C365
5879	A305	C371
5880	A305	C377
5881	A306	B345
5882	A306	C84
5883	A307	B764
5884	A307	C679
5885	A307	C696
5886	A307	C697
5887	A307	C698
5888	A308	B497
5889	A308	C425
5890	A309	B363
5891	A309	C932
5892	A310	B773
5893	A310	C325
5894	A311	B155
5895	A311	C563
5896	A312	B43
5897	A312	C523
5898	A313	B692
5899	A313	C177
5900	A314	B297
5901	A314	C851
5902	A314	C867
5903	A315	B640
5904	A315	C1120
5905	A316	B560
5906	A316	C637
5907	A316	C638
